month,hour,segment,rows,rt_smape,rt_capped_smape,rt_mae,delta_mae,mean_abs_rt_actual,mean_abs_rt_error,mean_abs_delta,sign_error_rate,diagnosis_tag
2025-07,5,1_8,31,1.855707337410392,1.855707337410392,6.924643989788671,6.924643989788673,373.9506451612903,6.924643989788671,14.83935483870967,0.1935483870967742,month-hour seasonal concentration
2025-07,6,1_8,31,2.6761945302837487,2.6761945302837487,9.128983824246324,9.128983824246314,359.7735483870967,9.128983824246324,18.414193548387093,0.3225806451612903,sign error
2025-07,7,1_8,31,6.4063841809528155,6.4063841809528155,16.008375751904204,16.008375751904204,275.7367741935484,16.008375751904204,24.85387096774194,0.0967741935483871,month-hour seasonal concentration
2025-07,8,1_8,31,37.82281408138784,21.542564578904262,35.15077943305726,35.15077943305726,169.34612903225806,35.15077943305726,58.285161290322584,0.22580645161290322,month-hour seasonal concentration
2025-07,9,9_16,31,51.313009738189486,18.824079341638722,38.67914414612563,38.67914414612564,138.1938709677419,38.67914414612563,59.87612903225805,0.22580645161290322,month-hour seasonal concentration
2025-07,10,9_16,31,55.650834155068296,31.219369551032617,49.714988321368665,49.71498832136867,128.30548387096775,49.714988321368665,75.45387096774193,0.25806451612903225,low-price denominator sensitivity
2025-07,11,9_16,31,49.088480293377806,17.592628109152034,35.79294619992672,35.792946199926725,142.03548387096777,35.79294619992672,83.78064516129032,0.0967741935483871,month-hour seasonal concentration
2025-07,12,9_16,31,46.28331094738089,22.91402460216739,40.265858588479226,40.26585858847924,153.87870967741938,40.265858588479226,77.7674193548387,0.16129032258064516,smooth bias
2025-07,13,9_16,31,39.526630177935274,19.75195196858031,34.62264943195933,34.62264943195933,147.72709677419354,34.62264943195933,88.0125806451613,0.22580645161290322,month-hour seasonal concentration
2025-07,14,9_16,31,27.204983544200374,20.200751895171205,29.474542059554977,29.474542059554977,174.54870967741937,29.474542059554977,74.7858064516129,0.16129032258064516,month-hour seasonal concentration
2025-07,15,9_16,31,33.72691023645773,17.408806059377795,33.96457931587017,33.96457931587017,215.40387096774197,33.96457931587017,65.0874193548387,0.1935483870967742,month-hour seasonal concentration
2025-07,16,9_16,31,18.862130536667,15.546441089871635,35.133121276366275,35.13312127636628,300.4577419354839,35.133121276366275,49.6625806451613,0.25806451612903225,month-hour seasonal concentration
2025-08,17,17_24,31,5.2780047836168995,5.2780047836168995,22.01509908178753,22.015099081787543,410.37411290322586,22.01509908178753,37.02072580645161,0.16129032258064516,month-hour seasonal concentration
2025-08,18,17_24,31,13.274826221063496,13.274826221063496,69.92536029462623,69.92536029462623,453.3950806451613,69.92536029462623,88.99072580645162,0.3225806451612903,sign error
2025-08,19,17_24,31,13.290801744742959,13.290801744742959,70.01268500049602,70.01268500049602,470.91604838709674,70.01268500049602,130.9504032258065,0.0967741935483871,ramp/shock
2025-08,20,17_24,31,6.054018120674239,6.054018120674239,29.793290975822885,29.79329097582288,454.58443548387106,29.793290975822885,127.31975806451612,0.0967741935483871,month-hour seasonal concentration
2025-08,21,17_24,31,5.554201807792862,5.554201807792862,23.7390316611395,23.739031661139514,437.46572580645153,23.7390316611395,120.56943548387098,0.03225806451612903,month-hour seasonal concentration
2025-08,22,17_24,31,8.732034599133279,8.732034599133279,33.95833916837608,33.95833916837607,417.1487903225806,33.95833916837608,90.25508064516129,0.06451612903225806,month-hour seasonal concentration
2025-08,23,17_24,31,7.068924977364365,7.068924977364365,26.53887567325515,26.538875673255145,400.96129032258057,26.53887567325515,64.58032258064516,0.06451612903225806,month-hour seasonal concentration
2025-08,24,17_24,31,8.12314419067653,8.12314419067653,37.225047856590415,37.22504785659039,408.86798387096763,37.225047856590415,86.9842741935484,0.0967741935483871,month-hour seasonal concentration
2025-08,1,1_8,31,17.8145576400946,17.8145576400946,75.56461209708651,75.56461209708652,418.0172580645161,75.56461209708651,39.94048387096774,0.4838709677419355,sign error
2025-08,2,1_8,31,3.09036990459585,3.09036990459585,13.497894808521332,13.497894808521332,419.92346774193555,13.497894808521332,32.5316935483871,0.1935483870967742,month-hour seasonal concentration
2025-08,3,1_8,31,8.433352368063517,7.901724616325538,22.789054402205632,22.78905440220563,403.55056451612893,22.789054402205632,15.209758064516134,0.12903225806451613,month-hour seasonal concentration
2025-08,4,1_8,31,2.120036456873676,2.120036456873676,8.948288788074242,8.948288788074239,389.66395161290325,8.948288788074242,14.866532258064524,0.16129032258064516,month-hour seasonal concentration
2025-08,5,1_8,31,2.570588256177387,2.570588256177387,12.447348470748723,12.447348470748725,390.7028225806451,12.447348470748723,20.31443548387097,0.03225806451612903,month-hour seasonal concentration
2025-08,6,1_8,31,1.4526990415771224,1.4526990415771224,5.5999133661287965,5.599913366128808,382.6108064516128,5.5999133661287965,15.53370967741936,0.16129032258064516,month-hour seasonal concentration
2025-08,7,1_8,31,3.8617821098066325,3.8617821098066325,13.961747595826266,13.96174759582626,346.1898387096773,13.961747595826266,20.737903225806452,0.1935483870967742,month-hour seasonal concentration
2025-08,8,1_8,31,10.864893536343894,10.864893536343894,26.530444678713277,26.53044467871328,294.3945161290322,26.530444678713277,36.013225806451615,0.12903225806451613,month-hour seasonal concentration
2025-08,9,9_16,31,32.03622140753638,12.458117332577887,30.47775129873431,30.47775129873432,264.28193548387094,30.47775129873431,52.27032258064516,0.22580645161290322,month-hour seasonal concentration
2025-08,10,9_16,31,31.632194981150185,14.980886478414936,36.1752085767934,36.17520857679341,254.28790322580645,36.1752085767934,62.551774193548376,0.1935483870967742,month-hour seasonal concentration
2025-08,11,9_16,31,19.012461182047034,9.86663913674716,26.308855748240553,26.308855748240543,257.33032258064515,26.308855748240553,66.18516129032257,0.0967741935483871,month-hour seasonal concentration
2025-08,12,9_16,31,20.28357560017333,13.198205313925396,26.710349791566195,26.7103497915662,266.4387903225806,26.710349791566195,62.43637096774192,0.12903225806451613,month-hour seasonal concentration
2025-08,13,9_16,31,23.29265569760295,12.774223275782722,26.945242282144854,26.94524228214485,262.06741935483865,26.945242282144854,56.00806451612902,0.06451612903225806,month-hour seasonal concentration
2025-08,14,9_16,31,17.316335326069186,13.37406937728733,27.418738347819414,27.418738347819424,286.9079838709677,27.418738347819414,51.452983870967756,0.16129032258064516,month-hour seasonal concentration
2025-08,15,9_16,31,16.340382598399835,10.223011628507424,27.98286012040491,27.982860120404904,322.2083870967742,27.98286012040491,42.08903225806452,0.0967741935483871,month-hour seasonal concentration
2025-08,16,9_16,31,9.478193986796931,9.478193986796931,28.65249891331844,28.652498913318443,363.8218548387097,28.65249891331844,38.1915322580645,0.22580645161290322,month-hour seasonal concentration
2025-09,17,17_24,30,12.450623386572204,12.450623386572204,56.13791238201118,56.13791238201116,400.15313333333336,56.13791238201118,44.26043333333335,0.4,sign error
2025-09,18,17_24,30,9.19172481671811,9.19172481671811,44.13987798846914,44.13987798846913,416.1030666666667,44.13987798846914,68.41436666666667,0.26666666666666666,month-hour seasonal concentration
2025-09,19,17_24,30,3.968467751738658,3.968467751738658,17.528340273796303,17.5283402737963,416.2053,17.528340273796303,62.69893333333333,0.1,month-hour seasonal concentration
2025-09,20,17_24,30,5.888001637758065,5.888001637758065,22.116638973345275,22.116638973345275,410.45223333333337,22.116638973345275,49.898199999999996,0.16666666666666666,month-hour seasonal concentration
2025-09,21,17_24,30,6.196154109379464,6.196154109379464,21.663986390782483,21.663986390782487,397.2717,21.663986390782483,28.620666666666658,0.06666666666666667,month-hour seasonal concentration
2025-09,22,17_24,30,5.215355727863066,5.215355727863066,22.529460772253245,22.529460772253252,392.3596666666668,22.529460772253245,35.47696666666668,0.06666666666666667,month-hour seasonal concentration
2025-09,23,17_24,30,4.430734634458379,4.430734634458379,16.545520159484685,16.545520159484695,384.1108333333333,16.545520159484685,21.79319999999999,0.23333333333333334,month-hour seasonal concentration
2025-09,24,17_24,30,4.005990914295644,4.005990914295644,14.06302967651652,14.063029676516516,375.4297666666666,14.06302967651652,16.99290000000001,0.16666666666666666,month-hour seasonal concentration
2025-09,1,1_8,30,4.35729918927415,4.35729918927415,15.15772613245945,15.157726132459443,373.98380000000003,15.15772613245945,14.873433333333333,0.3333333333333333,sign error
2025-09,2,1_8,30,2.1641688280251836,2.1641688280251836,7.473388509197432,7.473388509197426,366.0507666666666,7.473388509197432,13.059066666666665,0.03333333333333333,month-hour seasonal concentration
2025-09,3,1_8,30,1.9034493934663237,1.9034493934663237,6.451142917230993,6.451142917230995,362.40216666666663,6.451142917230993,11.301799999999998,0.06666666666666667,month-hour seasonal concentration
2025-09,4,1_8,30,1.3932017298104111,1.3932017298104111,4.87155093250148,4.871550932501474,359.57496666666674,4.87155093250148,9.870933333333332,0.13333333333333333,month-hour seasonal concentration
2025-09,5,1_8,30,1.458840759714298,1.458840759714298,4.918200514136896,4.91820051413689,364.50236666666666,4.918200514136896,8.229666666666663,0.23333333333333334,month-hour seasonal concentration
2025-09,6,1_8,30,1.9048419774876757,1.9048419774876757,7.8295685744900005,7.829568574490015,372.6449666666666,7.8295685744900005,10.146866666666664,0.23333333333333334,month-hour seasonal concentration
2025-09,7,1_8,30,1.9499680624842801,1.9499680624842801,7.32192278654257,7.321922786542571,374.5969666666667,7.32192278654257,9.911266666666664,0.26666666666666666,month-hour seasonal concentration
2025-09,8,1_8,30,9.835905473289703,9.835905473289703,26.398527181000414,26.39852718100041,323.0039,26.398527181000414,26.225866666666665,0.4,sign error
2025-09,9,9_16,30,35.62380465566662,17.77849560593328,65.59765426281203,65.59765426281203,251.09986666666663,65.59765426281203,86.82583333333334,0.2,ramp/shock
2025-09,10,9_16,30,35.47688176358462,12.699215316266988,50.323774012685455,50.323774012685455,230.56246666666667,50.323774012685455,92.11683333333332,0.2,smooth bias
2025-09,11,9_16,30,34.56427751928761,10.288532397607975,40.32216007802321,40.32216007802321,232.40426666666664,40.32216007802321,97.49923333333332,0.2,smooth bias
2025-09,12,9_16,30,26.91040786695331,12.567461847807525,32.714682858704705,32.714682858704705,228.0144333333333,32.714682858704705,93.9214,0.2,month-hour seasonal concentration
2025-09,13,9_16,30,36.389031983662,16.18108178975647,44.11729397838417,44.11729397838417,220.73056666666668,44.11729397838417,77.69859999999997,0.2,smooth bias
2025-09,14,9_16,30,40.63896140456164,16.724154648543767,59.7463787240504,59.746378724050395,261.54749999999996,59.7463787240504,86.0966,0.26666666666666666,ramp/shock
2025-09,15,9_16,30,37.74358715948212,20.809892877744605,61.31764257776568,61.31764257776569,310.6091,61.31764257776568,100.37886666666668,0.2,ramp/shock
2025-09,16,9_16,30,15.746145165688015,15.746145165688015,39.60550163098337,39.60550163098336,343.6149333333333,39.60550163098337,62.59043333333334,0.13333333333333333,month-hour seasonal concentration
2025-10,17,17_24,31,15.681904357459139,15.681904357459139,74.96839886514653,74.96839886514653,421.69170967741945,74.96839886514653,80.54506451612905,0.41935483870967744,sign error
2025-10,18,17_24,31,13.463434297420875,13.463434297420875,58.65265825276057,58.65265825276057,422.80196774193547,58.65265825276057,93.85029032258063,0.2903225806451613,sign error
2025-10,19,17_24,31,8.750516031969836,8.750516031969836,33.31191436331992,33.311914363319914,407.64638709677416,33.31191436331992,93.65548387096773,0.06451612903225806,month-hour seasonal concentration
2025-10,20,17_24,31,11.34665651951638,11.34665651951638,39.775592689312006,39.775592689312,398.2333548387097,39.775592689312006,75.23164516129027,0.16129032258064516,month-hour seasonal concentration
2025-10,21,17_24,31,4.792092161566634,4.792092161566634,19.043336326187134,19.04333632618713,401.09867741935494,19.043336326187134,74.70564516129033,0.1935483870967742,month-hour seasonal concentration
2025-10,22,17_24,31,5.572831872816825,5.572831872816825,23.222682792186898,23.222682792186905,403.5563870967742,23.222682792186898,76.24670967741935,0.12903225806451613,month-hour seasonal concentration
2025-10,23,17_24,31,8.481951944028236,8.481951944028236,28.39401021715808,28.394010217158073,394.9205161290322,28.39401021715808,51.45016129032258,0.16129032258064516,month-hour seasonal concentration
2025-10,24,17_24,31,5.5733473290934885,5.5733473290934885,18.40058688124619,18.400586881246195,385.10880645161285,18.40058688124619,32.17474193548388,0.16129032258064516,month-hour seasonal concentration
2025-10,1,1_8,31,4.814273043102912,4.814273043102912,16.968271749057074,16.968271749057063,371.72809677419355,16.968271749057074,16.203129032258058,0.1935483870967742,month-hour seasonal concentration
2025-10,2,1_8,31,2.179067803747153,2.179067803747153,7.893780390065653,7.893780390065655,374.65019354838705,7.893780390065653,14.588322580645162,0.16129032258064516,month-hour seasonal concentration
2025-10,3,1_8,31,2.0872537393252277,2.0872537393252277,7.092678886496005,7.092678886495999,371.91925806451616,7.092678886496005,11.597387096774199,0.16129032258064516,month-hour seasonal concentration
2025-10,4,1_8,31,1.6544118776622319,1.6544118776622319,5.944166747758963,5.944166747758965,369.0891290322581,5.944166747758963,12.444193548387094,0.03225806451612903,month-hour seasonal concentration
2025-10,5,1_8,31,1.7068740061297472,1.7068740061297472,6.427892992019964,6.42789299201996,366.51054838709683,6.427892992019964,10.810322580645169,0.03225806451612903,month-hour seasonal concentration
2025-10,6,1_8,31,2.518624024825678,2.518624024825678,9.06024819847961,9.060248198479606,371.893,9.06024819847961,13.656967741935485,0.22580645161290322,month-hour seasonal concentration
2025-10,7,1_8,31,8.513702629515704,8.513702629515704,39.61146523607208,39.61146523607209,388.41112903225803,39.61146523607208,41.66912903225806,0.25806451612903225,month-hour seasonal concentration
2025-10,8,1_8,31,14.818802245963726,14.818802245963726,62.232626132607024,62.23262613260704,376.6033225806452,62.232626132607024,73.2966129032258,0.3225806451612903,sign error
2025-10,9,9_16,31,27.87369202509352,21.422079228686613,62.75426361641752,62.754263616417525,323.30706451612906,62.75426361641752,89.50200000000002,0.3225806451612903,sign error
2025-10,10,9_16,31,25.224718229524388,9.176397020497859,28.098054901358783,28.09805490135879,275.2442580645161,28.098054901358783,81.5235483870968,0.12903225806451613,month-hour seasonal concentration
2025-10,11,9_16,31,27.96135038623442,19.200792343397826,80.51812478559457,80.51812478559455,317.6858064516128,80.51812478559457,117.4058064516129,0.1935483870967742,ramp/shock
2025-10,12,9_16,31,15.515776223886112,13.311551000983105,41.94185979655165,41.94185979655163,324.14319354838705,41.94185979655165,122.35187096774192,0.06451612903225806,smooth bias
2025-10,13,9_16,31,19.718151728291932,17.19332349903933,57.22528180374516,57.22528180374516,293.68793548387106,57.22528180374516,108.22019354838712,0.16129032258064516,ramp/shock
2025-10,14,9_16,31,22.36605002922942,13.753044586914493,57.10539839178031,57.10539839178032,318.8354838709677,57.10539839178031,130.10032258064516,0.0967741935483871,ramp/shock
2025-10,15,9_16,31,24.090197663497317,22.293938787113564,68.7723296378874,68.7723296378874,365.2278387096773,68.7723296378874,110.3026129032258,0.16129032258064516,ramp/shock
2025-10,16,9_16,31,14.70076469539891,14.70076469539891,76.0765511006046,76.0765511006046,423.4648064516129,76.0765511006046,126.9611935483871,0.1935483870967742,ramp/shock
2025-11,17,17_24,30,19.394833176617816,14.440249175545377,42.18663029762404,42.18663029762406,404.92948333333334,42.18663029762404,54.74838333333333,0.2,smooth bias
2025-11,18,17_24,30,13.35841914812575,6.691752666288043,20.71783181527995,20.717831815279933,399.91939333333335,20.71783181527995,41.496393333333344,0.2,month-hour seasonal concentration
2025-11,19,17_24,30,17.57473669197391,4.541095455115755,22.58532182930386,22.58532182930386,380.90203333333335,22.58532182930386,35.59640000000002,0.2,month-hour seasonal concentration
2025-11,20,17_24,30,4.7076875896011465,4.058255767484923,13.719765731089302,13.719765731089314,375.06951000000004,13.719765731089302,20.66435666666666,0.1,month-hour seasonal concentration
2025-11,21,17_24,30,6.54290828028572,5.292527259532077,11.36247531166858,11.362475311668582,368.69768333333326,11.36247531166858,19.443950000000005,0.06666666666666667,month-hour seasonal concentration
2025-11,22,17_24,30,17.425793181919563,5.671181306423727,22.917343269709207,22.917343269709207,368.84074333333336,22.917343269709207,32.33669,0.23333333333333334,month-hour seasonal concentration
2025-11,23,17_24,30,9.434168419154215,8.405013368117626,17.967979082302616,17.96797908230262,356.0412666666667,17.967979082302616,26.542533333333335,0.13333333333333333,month-hour seasonal concentration
2025-11,24,17_24,30,2.8250419181553363,2.037322321329366,7.4232771800732325,7.423277180073244,351.70889999999997,7.4232771800732325,22.211800000000007,0.13333333333333333,month-hour seasonal concentration
2025-11,1,1_8,30,17.134092950939575,5.106353160479719,21.139963386595877,21.13996338659588,338.5613166666666,21.139963386595877,30.043916666666664,0.2,month-hour seasonal concentration
2025-11,2,1_8,30,20.880826960736652,7.010779841820925,22.934777177213974,22.93477717721397,324.2176333333334,22.934777177213974,36.216966666666664,0.16666666666666666,month-hour seasonal concentration
2025-11,3,1_8,30,13.979131790274186,3.8753050191919463,11.454335324132293,11.454335324132295,324.76494999999994,11.454335324132293,33.71885,0.2,month-hour seasonal concentration
2025-11,4,1_8,30,12.72856468815197,4.618072916405855,12.42425653111125,12.424256531111256,316.0243666666667,12.42425653111125,32.66576666666666,0.1,month-hour seasonal concentration
2025-11,5,1_8,30,15.697237608598872,7.594660962063208,13.969523437383202,13.969523437383206,317.77285000000006,13.969523437383202,27.686816666666676,0.13333333333333333,month-hour seasonal concentration
2025-11,6,1_8,30,10.613477318852814,6.035992883147055,16.366209722727778,16.36620972272778,343.27279333333337,16.366209722727778,22.322506666666673,0.2,month-hour seasonal concentration
2025-11,7,1_8,30,10.75918009861565,9.99793429619939,29.16503555291174,29.165035552911743,377.44210999999984,29.16503555291174,41.61359000000001,0.13333333333333333,month-hour seasonal concentration
2025-11,8,1_8,30,10.911052206125008,10.421834537261882,29.57803168714129,29.578031687141294,385.0049833333333,29.57803168714129,46.76331666666666,0.1,month-hour seasonal concentration
2025-11,9,9_16,30,35.12166423446654,27.33038948467085,65.11825173875624,65.11825173875624,262.41013333333325,65.11825173875624,88.31906666666669,0.26666666666666666,ramp/shock
2025-11,10,9_16,30,76.11663234861878,26.87209792519169,73.60573210643217,73.60573210643217,144.9095266666667,73.60573210643217,101.23132666666666,0.13333333333333333,low-price denominator sensitivity
2025-11,11,9_16,30,41.16364404242744,12.137334768299452,44.37202241749677,44.37202241749677,136.68156666666667,44.37202241749677,78.00726666666668,0.16666666666666666,smooth bias
2025-11,12,9_16,30,36.202892066755574,9.89183088163862,55.65111963671135,55.65111963671136,148.77166,55.65111963671135,99.68219333333333,0.1,low-price denominator sensitivity
2025-11,13,9_16,30,34.22842975194005,2.6883652457160285,27.054460695202863,27.054460695202863,129.18315,27.054460695202863,72.03548333333333,0.13333333333333333,month-hour seasonal concentration
2025-11,14,9_16,30,89.60949776365244,13.14990377855774,49.632959195032,49.632959195032,113.86583333333333,49.632959195032,88.6475,0.06666666666666667,low-price denominator sensitivity
2025-11,15,9_16,30,48.08415991576906,27.887700075741826,65.74222937898716,65.74222937898715,235.94462666666666,65.74222937898716,88.00860666666668,0.23333333333333334,ramp/shock
2025-11,16,9_16,30,18.24138537680366,12.052949947771133,42.45675176649092,42.45675176649092,362.50411666666673,42.45675176649092,55.113550000000004,0.16666666666666666,smooth bias
2025-12,17,17_24,31,18.022545680850662,11.111376470404583,30.943299272319038,30.943299272319027,341.2833225806452,30.943299272319038,24.114935483870962,0.22580645161290322,month-hour seasonal concentration
2025-12,18,17_24,31,7.03422292643456,5.02593407881778,11.559364329334093,11.559364329334088,331.5243870967741,11.559364329334093,17.197935483870967,0.25806451612903225,month-hour seasonal concentration
2025-12,19,17_24,31,6.191561329154388,3.52637743815205,9.357239734179881,9.357239734179881,320.4770967741935,9.357239734179881,14.936225806451615,0.12903225806451613,month-hour seasonal concentration
2025-12,20,17_24,31,12.521429403773574,6.06981657743986,14.628754725841233,14.628754725841233,309.1247741935484,14.628754725841233,17.661709677419353,0.16129032258064516,month-hour seasonal concentration
2025-12,21,17_24,31,11.592083298423379,3.6856183471591324,10.311237829883042,10.311237829883051,304.40893548387095,10.311237829883042,22.596225806451606,0.1935483870967742,month-hour seasonal concentration
2025-12,22,17_24,31,6.555713034006181,5.091545296804943,12.243057147806946,12.243057147806946,308.5977741935484,12.243057147806946,18.5571935483871,0.16129032258064516,month-hour seasonal concentration
2025-12,23,17_24,31,7.5455613260089445,6.722851226950928,16.349207876262504,16.349207876262504,294.06700000000006,16.349207876262504,25.874451612903226,0.3225806451612903,sign error
2025-12,24,17_24,31,11.100004705378543,9.352267670321332,19.67710211297416,19.677102112974154,270.9325161290323,19.67710211297416,38.61796774193549,0.0967741935483871,month-hour seasonal concentration
2025-12,1,1_8,31,16.53886365639798,14.836825769503083,29.454164641867326,29.45416464186731,287.5125483870968,29.454164641867326,27.33903225806452,0.3548387096774194,sign error
2025-12,2,1_8,31,16.805681091484235,10.604819537174068,22.205282850761574,22.205282850761566,263.60277419354844,22.205282850761574,31.981225806451604,0.06451612903225806,month-hour seasonal concentration
2025-12,3,1_8,31,23.895893139325704,11.780289925109402,25.836861324514935,25.836861324514935,274.31780645161285,25.836861324514935,18.88125806451613,0.25806451612903225,month-hour seasonal concentration
2025-12,4,1_8,31,27.7734324561723,7.815557893042621,19.370576230651054,19.370576230651054,269.4756451612903,19.370576230651054,22.817225806451617,0.22580645161290322,month-hour seasonal concentration
2025-12,5,1_8,31,26.6023011597744,4.778174709477576,16.436936809373574,16.436936809373577,261.84970967741936,16.436936809373574,28.860806451612895,0.16129032258064516,month-hour seasonal concentration
2025-12,6,1_8,31,30.3055068152856,12.415957106026841,26.020542353773365,26.020542353773372,245.8860967741936,26.020542353773365,43.64893548387097,0.2903225806451613,sign error
2025-12,7,1_8,31,50.25848544889101,12.522775614870884,29.645573165178934,29.645573165178934,223.52919354838716,29.645573165178934,50.89838709677419,0.1935483870967742,month-hour seasonal concentration
2025-12,8,1_8,31,25.42906781322884,12.976672483105594,30.160131011948806,30.16013101194881,289.13358064516126,30.160131011948806,30.53364516129031,0.2903225806451613,sign error
2025-12,9,9_16,31,21.758830457531086,19.411848219198358,43.587729177880654,43.58772917788065,297.4382258064516,43.587729177880654,47.00922580645162,0.25806451612903225,month-hour seasonal concentration
2025-12,10,9_16,31,58.47127506478424,42.16360408625941,95.32361784614842,95.32361784614844,203.01158064516125,95.32361784614842,130.93193548387097,0.2903225806451613,sign error
2025-12,11,9_16,31,63.072528465078484,29.808998547583766,74.29133355925761,74.29133355925761,181.4415483870968,74.29133355925761,161.86106451612903,0.16129032258064516,low-price denominator sensitivity
2025-12,12,9_16,31,38.79900541295852,17.137937283316955,46.96033365355786,46.96033365355785,175.8444516129032,46.96033365355786,159.48593548387097,0.0967741935483871,smooth bias
2025-12,13,9_16,31,52.38330223304411,26.62610483745753,64.67433575964503,64.67433575964505,139.5744193548387,64.67433575964503,154.23787096774194,0.16129032258064516,low-price denominator sensitivity
2025-12,14,9_16,31,82.90548122033269,15.267304265188438,62.89114875695895,62.89114875695894,165.3073225806451,62.89114875695895,157.62674193548386,0.22580645161290322,low-price denominator sensitivity
2025-12,15,9_16,31,51.74305968352072,33.73879045316841,68.49341737037227,68.49341737037227,240.7851612903226,68.49341737037227,120.82332258064515,0.06451612903225806,ramp/shock
2025-12,16,9_16,31,30.000290347912745,21.558636725101927,64.73150161673591,64.73150161673593,347.33461290322583,64.73150161673591,44.66587096774194,0.12903225806451613,ramp/shock
